InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
578,872,872,546,3,3072,3072,15,12,2013-01-10,13277,false,null,null,"Shop 14, 1783 ozkan Boulevard",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1628""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T12:40:00"",""ConNote"":""EAN-125-1628"",""DriverID"":9,""Latitude"":41.4597686,""Longitude"":-86.3083403,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T12:40:00"",""ReceivedBy"":""Katerina Hadrabova""}",2013-01-11T12:40:00.000+0000,Katerina Hadrabova,9,2013-01-11T07:00:00.000+0000
579,883,883,532,3,3083,3083,13,12,2013-01-10,11243,false,null,null,"Unit 7, 1949 Kotadia Road",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1629""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T12:45:00"",""ConNote"":""EAN-125-1629"",""DriverID"":9,""Latitude"":34.6706795,""Longitude"":-99.7255446,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T12:45:00"",""ReceivedBy"":""Radha Barua""}",2013-01-11T12:45:00.000+0000,Radha Barua,9,2013-01-11T07:00:00.000+0000
580,898,898,563,3,3098,3098,6,12,2013-01-10,14471,false,null,null,"Shop 17, 1928 Kask Crescent",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1630""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T12:50:00"",""ConNote"":""EAN-125-1630"",""DriverID"":9,""Latitude"":42.8546892,""Longitude"":-105.5035999,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-11T12:50:00"",""ReceivedBy"":""Gopalgobinda Sikdar""}",2013-01-11T12:50:00.000+0000,Gopalgobinda Sikdar,9,2013-01-11T07:00:00.000+0000
581,904,904,588,3,3104,3104,13,12,2013-01-10,14798,false,null,null,"Unit 2, 1114 Nakhtare Crescent",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1631""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T12:55:00"",""ConNote"":""EAN-125-1631"",""DriverID"":9,""Latitude"":37.1800624,""Longitude"":-94.9477381,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T12:55:00"",""ReceivedBy"":""Olafs Rozitis""}",2013-01-11T12:55:00.000+0000,Olafs Rozitis,9,2013-01-11T07:00:00.000+0000
582,912,912,524,3,3112,3112,13,12,2013-01-10,15848,false,null,null,"Suite 27, 283 Berzins Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1632""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:00:00"",""ConNote"":""EAN-125-1632"",""DriverID"":9,""Latitude"":37.6984781,""Longitude"":-77.6124884,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:00:00"",""ReceivedBy"":""Volkan senturk""}",2013-01-11T13:00:00.000+0000,Volkan senturk,9,2013-01-11T07:00:00.000+0000
583,925,925,565,3,3125,3125,20,12,2013-01-10,13942,false,null,null,"Suite 10, 618 Cervenkova Boulevard",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1633""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:05:00"",""ConNote"":""EAN-125-1633"",""DriverID"":9,""Latitude"":40.3875936,""Longitude"":-75.7896403,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:05:00"",""ReceivedBy"":""Can ozcan""}",2013-01-11T13:05:00.000+0000,Can ozcan,9,2013-01-11T07:00:00.000+0000
584,939,939,573,3,3139,3139,3,12,2013-01-10,16077,false,null,null,"Suite 28, 999 Dumina Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1634""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:10:00"",""ConNote"":""EAN-125-1634"",""DriverID"":9,""Latitude"":42.4264859,""Longitude"":-70.9189371,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:10:00"",""ReceivedBy"":""Ioana Florea""}",2013-01-11T13:10:00.000+0000,Ioana Florea,9,2013-01-11T07:00:00.000+0000
585,951,951,519,3,3151,3151,3,12,2013-01-10,11148,false,null,null,"Unit 16, 1520 Auzina Lane",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1635""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:15:00"",""ConNote"":""EAN-125-1635"",""DriverID"":9,""Latitude"":33.1803157,""Longitude"":-117.1091988,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:15:00"",""ReceivedBy"":""Eliza Persson""}",2013-01-11T13:15:00.000+0000,Eliza Persson,9,2013-01-11T07:00:00.000+0000
586,976,976,555,3,3176,3176,15,12,2013-01-10,16514,false,null,null,"Suite 6, 244 Lieu Crescent",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1636""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:20:00"",""ConNote"":""EAN-125-1636"",""DriverID"":9,""Latitude"":31.1835648,""Longitude"":-81.3498179,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:20:00"",""ReceivedBy"":""Alinne Matos""}",2013-01-11T13:20:00.000+0000,Alinne Matos,9,2013-01-11T07:00:00.000+0000
587,985,985,529,3,3185,3185,14,12,2013-01-10,10238,false,null,null,"Unit 17, 1653 Huq Crescent",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1637""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:25:00"",""ConNote"":""EAN-125-1637"",""DriverID"":9,""Latitude"":45.7763419,""Longitude"":-92.6827041,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:25:00"",""ReceivedBy"":""Roko Ilic""}",2013-01-11T13:25:00.000+0000,Roko Ilic,9,2013-01-11T07:00:00.000+0000
588,992,992,543,3,3192,3192,20,12,2013-01-10,12796,false,null,null,"Shop 10, 1575 Bhattacharya Lane",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1638""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:30:00"",""ConNote"":""EAN-125-1638"",""DriverID"":9,""Latitude"":40.1349833,""Longitude"":-104.8388616,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:30:00"",""ReceivedBy"":""Amarakumaar Gadiyaram""}",2013-01-11T13:30:00.000+0000,Amarakumaar Gadiyaram,9,2013-01-11T07:00:00.000+0000
589,993,993,581,3,3193,3193,16,12,2013-01-10,15884,false,null,null,"Suite 31, 978 Saowaluk Crescent",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-10T12:00:00"",""ConNote"":""EAN-125-1639""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-11T13:35:00"",""ConNote"":""EAN-125-1639"",""DriverID"":9,""Latitude"":36.6322872,""Longitude"":-93.6343588,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-11T13:35:00"",""ReceivedBy"":""Gasper Havzija""}",2013-01-11T13:35:00.000+0000,Gasper Havzija,9,2013-01-11T07:00:00.000+0000
590,5,1,600,3,1009,1001,15,20,2013-01-11,15687,false,null,null,"Unit 176, 1674 Skujins Boulevard",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1640""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:05:00"",""ConNote"":""EAN-125-1640"",""DriverID"":8,""Latitude"":43.1992244,""Longitude"":-78.5761394,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:05:00"",""ReceivedBy"":""Johanna Huiting""}",2013-01-12T07:05:00.000+0000,Johanna Huiting,8,2013-01-12T07:00:00.000+0000
591,8,1,658,3,1015,1001,16,20,2013-01-11,19863,false,null,null,"Shop 282, 752 Shaker Doust Boulevard",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1641""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:10:00"",""ConNote"":""EAN-125-1641"",""DriverID"":8,""Latitude"":39.6283210,""Longitude"":-105.0499841,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:10:00"",""ReceivedBy"":""Kanti Kotadia""}",2013-01-12T07:10:00.000+0000,Kanti Kotadia,8,2013-01-12T07:00:00.000+0000
592,11,1,594,3,1021,1001,8,20,2013-01-11,19528,false,null,null,"Unit 250, 1432 Pullela Street",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1642""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:15:00"",""ConNote"":""EAN-125-1642"",""DriverID"":8,""Latitude"":40.0745503,""Longitude"":-75.5351981,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:15:00"",""ReceivedBy"":""Elnaz Javan""}",2013-01-12T07:15:00.000+0000,Elnaz Javan,8,2013-01-12T07:00:00.000+0000
593,32,1,655,3,1063,1001,16,20,2013-01-11,15011,false,null,null,"Suite 157, 1119 Friar Boulevard",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1643""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:20:00"",""ConNote"":""EAN-125-1643"",""DriverID"":8,""Latitude"":32.3132003,""Longitude"":-97.0116691,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-12T07:20:00"",""ReceivedBy"":""Nikolajs Kalejs""}",2013-01-12T07:20:00.000+0000,Nikolajs Kalejs,8,2013-01-12T07:00:00.000+0000
594,77,1,629,3,1153,1001,14,20,2013-01-11,12561,false,null,null,"Unit 176, 1675 Ribeiro Street",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1644""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:25:00"",""ConNote"":""EAN-125-1644"",""DriverID"":8,""Latitude"":30.9913064,""Longitude"":-83.3726575,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:25:00"",""ReceivedBy"":""Airi Vassiljev""}",2013-01-12T07:25:00.000+0000,Airi Vassiljev,8,2013-01-12T07:00:00.000+0000
595,79,1,631,3,1157,1001,20,20,2013-01-11,12309,false,null,null,"Suite 4, 1000 Sykorova Boulevard",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1645""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:30:00"",""ConNote"":""EAN-125-1645"",""DriverID"":8,""Latitude"":39.0897299,""Longitude"":-101.1462666,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:30:00"",""ReceivedBy"":""Matyas Macek""}",2013-01-12T07:30:00.000+0000,Matyas Macek,8,2013-01-12T07:00:00.000+0000
596,89,1,644,3,1177,1001,6,20,2013-01-11,17263,false,null,null,"Shop 7, 249 Arvidsson Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1646""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:35:00"",""ConNote"":""EAN-125-1646"",""DriverID"":8,""Latitude"":40.8759325,""Longitude"":-74.5423796,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-12T07:35:00"",""ReceivedBy"":""Aakarsha Nookala""}",2013-01-12T07:35:00.000+0000,Aakarsha Nookala,8,2013-01-12T07:00:00.000+0000
597,91,1,618,3,1181,1001,3,20,2013-01-11,18771,false,null,null,"Suite 50, 520 Walkky Boulevard",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1647""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:40:00"",""ConNote"":""EAN-125-1647"",""DriverID"":8,""Latitude"":43.1489663,""Longitude"":-72.3606431,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:40:00"",""ReceivedBy"":""GokCe Karaca""}",2013-01-12T07:40:00.000+0000,GokCe Karaca,8,2013-01-12T07:00:00.000+0000
598,106,1,651,3,1211,1001,3,20,2013-01-11,10784,false,null,null,"Unit 23, 1991 Clark Street",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1648""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:45:00"",""ConNote"":""EAN-125-1648"",""DriverID"":8,""Latitude"":31.5687256,""Longitude"":-111.0523071,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:45:00"",""ReceivedBy"":""Shiva Pipalia""}",2013-01-12T07:45:00.000+0000,Shiva Pipalia,8,2013-01-12T07:00:00.000+0000
599,106,1,660,3,1211,1001,8,20,2013-01-11,12012,false,null,null,"Unit 23, 1991 Clark Street",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1649""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:50:00"",""ConNote"":""EAN-125-1649"",""DriverID"":8,""Latitude"":31.5687256,""Longitude"":-111.0523071,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:50:00"",""ReceivedBy"":""Shiva Pipalia""}",2013-01-12T07:50:00.000+0000,Shiva Pipalia,8,2013-01-12T07:00:00.000+0000
600,109,1,596,3,1217,1001,3,20,2013-01-11,17373,false,null,null,"Unit 174, 939 Sanyal Crescent",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1650""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T07:55:00"",""ConNote"":""EAN-125-1650"",""DriverID"":8,""Latitude"":33.5005827,""Longitude"":-117.7431097,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T07:55:00"",""ReceivedBy"":""Ae-Cha Joo""}",2013-01-12T07:55:00.000+0000,Ae-Cha Joo,8,2013-01-12T07:00:00.000+0000
601,114,1,621,3,1227,1001,13,20,2013-01-11,15426,false,null,null,"Unit 9, 406 Malakar Lane",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1651""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:00:00"",""ConNote"":""EAN-125-1651"",""DriverID"":8,""Latitude"":33.8273947,""Longitude"":-78.6427922,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:00:00"",""ReceivedBy"":""Duck-Hwan Bae""}",2013-01-12T08:00:00.000+0000,Duck-Hwan Bae,8,2013-01-12T07:00:00.000+0000
602,116,1,606,3,1231,1001,13,20,2013-01-11,19180,false,null,null,"Unit 129, 1268 Pakalapati Street",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1652""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:05:00"",""ConNote"":""EAN-125-1652"",""DriverID"":8,""Latitude"":18.3997792,""Longitude"":-66.7908004,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:05:00"",""ReceivedBy"":""Toma Nastase""}",2013-01-12T08:05:00.000+0000,Toma Nastase,8,2013-01-12T07:00:00.000+0000
603,130,1,627,3,1259,1001,16,20,2013-01-11,19629,false,null,null,"Suite 271, 81 Banerjee Crescent",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1653""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:10:00"",""ConNote"":""EAN-125-1653"",""DriverID"":8,""Latitude"":39.9526127,""Longitude"":-74.9923915,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:10:00"",""ReceivedBy"":""Aija Mottola""}",2013-01-12T08:10:00.000+0000,Aija Mottola,8,2013-01-12T07:00:00.000+0000
604,133,1,640,3,1265,1001,7,20,2013-01-11,10472,false,null,null,"Unit 174, 1755 De Road",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1654""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:15:00"",""ConNote"":""EAN-125-1654"",""DriverID"":8,""Latitude"":42.6242257,""Longitude"":-79.0669830,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:15:00"",""ReceivedBy"":""Aino Kallas""}",2013-01-12T08:15:00.000+0000,Aino Kallas,8,2013-01-12T07:00:00.000+0000
605,134,1,634,3,1267,1001,7,20,2013-01-11,19334,false,null,null,"Shop 82, 1687 Valbe Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1655""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:20:00"",""ConNote"":""EAN-125-1655"",""DriverID"":8,""Latitude"":28.8041579,""Longitude"":-81.7256320,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:20:00"",""ReceivedBy"":""An Dung Phung""}",2013-01-12T08:20:00.000+0000,An Dung Phung,8,2013-01-12T07:00:00.000+0000
606,138,1,656,3,1275,1001,13,20,2013-01-11,17231,false,null,null,"Suite 231, 333 Shasthri Road",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1656""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:25:00"",""ConNote"":""EAN-125-1656"",""DriverID"":8,""Latitude"":34.2554474,""Longitude"":-78.0074906,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:25:00"",""ReceivedBy"":""Badari Chadalavada""}",2013-01-12T08:25:00.000+0000,Badari Chadalavada,8,2013-01-12T07:00:00.000+0000
607,140,1,599,3,1279,1001,6,20,2013-01-11,18530,false,null,null,"Suite 199, 1096 Poursokh Crescent",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1657""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:30:00"",""ConNote"":""EAN-125-1657"",""DriverID"":8,""Latitude"":37.8791795,""Longitude"":-97.2128162,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:30:00"",""ReceivedBy"":""Malay PrabhupÄda""}",2013-01-12T08:30:00.000+0000,Malay PrabhupÄda,8,2013-01-12T07:00:00.000+0000
608,155,1,619,3,1309,1001,2,20,2013-01-11,18894,false,null,null,"Suite 45, 234 Benda Crescent",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1658""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:35:00"",""ConNote"":""EAN-125-1658"",""DriverID"":8,""Latitude"":45.9205077,""Longitude"":-89.6634802,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-12T08:35:00"",""ReceivedBy"":""Michal Polaskova""}",2013-01-12T08:35:00.000+0000,Michal Polaskova,8,2013-01-12T07:00:00.000+0000
609,155,1,648,3,1309,1001,13,20,2013-01-11,16072,false,null,null,"Suite 45, 234 Benda Crescent",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1659""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:40:00"",""ConNote"":""EAN-125-1659"",""DriverID"":8,""Latitude"":45.9205077,""Longitude"":-89.6634802,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:40:00"",""ReceivedBy"":""Michal Polaskova""}",2013-01-12T08:40:00.000+0000,Michal Polaskova,8,2013-01-12T07:00:00.000+0000
610,160,1,590,3,1319,1001,7,20,2013-01-11,17813,false,null,null,"Suite 181, 522 Longo Lane",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1660""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:45:00"",""ConNote"":""EAN-125-1660"",""DriverID"":8,""Latitude"":48.0708347,""Longitude"":-98.6384434,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:45:00"",""ReceivedBy"":""Bishwanath Ghosh""}",2013-01-12T08:45:00.000+0000,Bishwanath Ghosh,8,2013-01-12T07:00:00.000+0000
611,162,1,636,3,1323,1001,3,20,2013-01-11,14794,false,null,null,"Unit 69, 1219 Van Groesen Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1661""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:50:00"",""ConNote"":""EAN-125-1661"",""DriverID"":8,""Latitude"":44.0011701,""Longitude"":-75.9663138,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-12T08:50:00"",""ReceivedBy"":""Nu Bach""}",2013-01-12T08:50:00.000+0000,Nu Bach,8,2013-01-12T07:00:00.000+0000
612,174,1,654,3,1347,1001,3,20,2013-01-11,19300,false,null,null,"Unit 37, 440 Spousta Street",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1662""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T08:55:00"",""ConNote"":""EAN-125-1662"",""DriverID"":8,""Latitude"":29.1535911,""Longitude"":-81.5720175,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T08:55:00"",""ReceivedBy"":""Matyas Bohuslav""}",2013-01-12T08:55:00.000+0000,Matyas Bohuslav,8,2013-01-12T07:00:00.000+0000
613,182,1,616,3,1363,1001,20,20,2013-01-11,19160,false,null,null,"Shop 190, 1059 Kamasamudram Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1663""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T09:00:00"",""ConNote"":""EAN-125-1663"",""DriverID"":8,""Latitude"":40.5108385,""Longitude"":-101.0196016,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T09:00:00"",""ReceivedBy"":""Ayberk sahin""}",2013-01-12T09:00:00.000+0000,Ayberk sahin,8,2013-01-12T07:00:00.000+0000
614,183,1,591,3,1365,1001,7,20,2013-01-11,15257,false,null,null,"Unit 286, 927 Yadav Street",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1664""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T09:05:00"",""ConNote"":""EAN-125-1664"",""DriverID"":8,""Latitude"":27.6919746,""Longitude"":-82.7234337,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T09:05:00"",""ReceivedBy"":""Kaan Tekin""}",2013-01-12T09:05:00.000+0000,Kaan Tekin,8,2013-01-12T07:00:00.000+0000
615,188,1,664,3,1375,1001,20,20,2013-01-11,17458,false,null,null,"Unit 296, 54 Matos Street",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-11T12:00:00"",""ConNote"":""EAN-125-1665""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-12T09:10:00"",""ConNote"":""EAN-125-1665"",""DriverID"":8,""Latitude"":27.3605947,""Longitude"":-98.1236151,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-12T09:10:00"",""ReceivedBy"":""Rachelle Brasseur""}",2013-01-12T09:10:00.000+0000,Rachelle Brasseur,8,2013-01-12T07:00:00.000+0000
